57;/leftImg8bit/train/jena/jena_000011_000019_leftImg8bit.png
58;/leftImg8bit/train/jena/jena_000107_000019_leftImg8bit.png
59;/leftImg8bit/train/jena/jena_000083_000019_leftImg8bit.png
60;/leftImg8bit/train/jena/jena_000055_000019_leftImg8bit.png
61;/leftImg8bit/train/hanover/hanover_000000_048508_leftImg8bit.png
62;/leftImg8bit/train/hanover/hanover_000000_025437_leftImg8bit.png
63;/leftImg8bit/train/hanover/hanover_000000_003853_leftImg8bit.png
64;/leftImg8bit/train/hanover/hanover_000000_031856_leftImg8bit.png
65;/leftImg8bit/train/darmstadt/darmstadt_000019_000019_leftImg8bit.png
66;/leftImg8bit/train/darmstadt/darmstadt_000071_000019_leftImg8bit.png
67;/leftImg8bit/train/darmstadt/darmstadt_000073_000019_leftImg8bit.png
68;/leftImg8bit/train/darmstadt/darmstadt_000009_000019_leftImg8bit.png
69;/leftImg8bit/train/bochum/bochum_000000_022210_leftImg8bit.png
70;/leftImg8bit/train/bochum/bochum_000000_002562_leftImg8bit.png
71;/leftImg8bit/train/bochum/bochum_000000_033531_leftImg8bit.png
72;/leftImg8bit/train/bochum/bochum_000000_024343_leftImg8bit.png
73;/leftImg8bit/train/krefeld/krefeld_000000_032845_leftImg8bit.png
74;/leftImg8bit/train/krefeld/krefeld_000000_017042_leftImg8bit.png
75;/leftImg8bit/train/krefeld/krefeld_000000_009404_leftImg8bit.png
76;/leftImg8bit/train/krefeld/krefeld_000000_012353_leftImg8bit.png
77;/leftImg8bit/train/dusseldorf/dusseldorf_000158_000019_leftImg8bit.png
78;/leftImg8bit/train/dusseldorf/dusseldorf_000142_000019_leftImg8bit.png
79;/leftImg8bit/train/dusseldorf/dusseldorf_000050_000019_leftImg8bit.png
80;/leftImg8bit/train/dusseldorf/dusseldorf_000191_000019_leftImg8bit.png
81;/leftImg8bit/train/hamburg/hamburg_000000_053486_leftImg8bit.png
82;/leftImg8bit/train/hamburg/hamburg_000000_006192_leftImg8bit.png
83;/leftImg8bit/train/hamburg/hamburg_000000_085073_leftImg8bit.png
84;/leftImg8bit/train/hamburg/hamburg_000000_060586_leftImg8bit.png
85;/leftImg8bit/train/bremen/bremen_000077_000019_leftImg8bit.png
86;/leftImg8bit/train/bremen/bremen_000260_000019_leftImg8bit.png
87;/leftImg8bit/train/bremen/bremen_000191_000019_leftImg8bit.png
88;/leftImg8bit/train/bremen/bremen_000307_000019_leftImg8bit.png
89;/leftImg8bit/train/ulm/ulm_000020_000019_leftImg8bit.png
90;/leftImg8bit/train/ulm/ulm_000082_000019_leftImg8bit.png
91;/leftImg8bit/train/ulm/ulm_000071_000019_leftImg8bit.png
92;/leftImg8bit/train/ulm/ulm_000048_000019_leftImg8bit.png
93;/leftImg8bit/train/cologne/cologne_000084_000019_leftImg8bit.png
94;/leftImg8bit/train/cologne/cologne_000086_000019_leftImg8bit.png
95;/leftImg8bit/train/cologne/cologne_000008_000019_leftImg8bit.png
96;/leftImg8bit/train/cologne/cologne_000123_000019_leftImg8bit.png
97;/leftImg8bit/train/zurich/zurich_000013_000019_leftImg8bit.png
98;/leftImg8bit/train/zurich/zurich_000080_000019_leftImg8bit.png
99;/leftImg8bit/train/zurich/zurich_000089_000019_leftImg8bit.png
100;/leftImg8bit/train/zurich/zurich_000120_000019_leftImg8bit.png
101;/leftImg8bit/train/erfurt/erfurt_000072_000019_leftImg8bit.png
102;/leftImg8bit/train/erfurt/erfurt_000086_000019_leftImg8bit.png
103;/leftImg8bit/train/erfurt/erfurt_000081_000019_leftImg8bit.png
104;/leftImg8bit/train/erfurt/erfurt_000097_000019_leftImg8bit.png
105;/leftImg8bit/train/strasbourg/strasbourg_000001_052050_leftImg8bit.png
106;/leftImg8bit/train/strasbourg/strasbourg_000000_029400_leftImg8bit.png
107;/leftImg8bit/train/strasbourg/strasbourg_000001_051934_leftImg8bit.png
108;/leftImg8bit/train/strasbourg/strasbourg_000001_052430_leftImg8bit.png
109;/leftImg8bit/train/tubingen/tubingen_000070_000019_leftImg8bit.png
110;/leftImg8bit/train/tubingen/tubingen_000096_000019_leftImg8bit.png
111;/leftImg8bit/train/tubingen/tubingen_000089_000019_leftImg8bit.png
112;/leftImg8bit/train/tubingen/tubingen_000117_000019_leftImg8bit.png
113;/leftImg8bit/train/weimar/weimar_000038_000019_leftImg8bit.png
114;/leftImg8bit/train/weimar/weimar_000067_000019_leftImg8bit.png
115;/leftImg8bit/train/weimar/weimar_000018_000019_leftImg8bit.png
116;/leftImg8bit/train/weimar/weimar_000014_000019_leftImg8bit.png
117;/leftImg8bit/train/aachen/aachen_000116_000019_leftImg8bit.png
118;/leftImg8bit/train/aachen/aachen_000060_000019_leftImg8bit.png
119;/leftImg8bit/train/aachen/aachen_000069_000019_leftImg8bit.png
120;/leftImg8bit/train/aachen/aachen_000089_000019_leftImg8bit.png
121;/leftImg8bit/train/monchengladbach/monchengladbach_000000_015561_leftImg8bit.png
122;/leftImg8bit/train/monchengladbach/monchengladbach_000000_017950_leftImg8bit.png
123;/leftImg8bit/train/monchengladbach/monchengladbach_000000_031623_leftImg8bit.png
124;/leftImg8bit/train/monchengladbach/monchengladbach_000000_005686_leftImg8bit.png
125;/leftImg8bit/train/stuttgart/stuttgart_000093_000019_leftImg8bit.png
126;/leftImg8bit/train/stuttgart/stuttgart_000154_000019_leftImg8bit.png
127;/leftImg8bit/train/stuttgart/stuttgart_000062_000019_leftImg8bit.png
128;/leftImg8bit/train/stuttgart/stuttgart_000001_000019_leftImg8bit.png
129;/leftImg8bit/train/jena/jena_000024_000019_leftImg8bit.png
130;/leftImg8bit/train/jena/jena_000106_000019_leftImg8bit.png
131;/leftImg8bit/train/jena/jena_000115_000019_leftImg8bit.png
132;/leftImg8bit/train/jena/jena_000117_000019_leftImg8bit.png
133;/leftImg8bit/train/hanover/hanover_000000_016038_leftImg8bit.png
134;/leftImg8bit/train/hanover/hanover_000000_034347_leftImg8bit.png
135;/leftImg8bit/train/hanover/hanover_000000_047629_leftImg8bit.png
136;/leftImg8bit/train/hanover/hanover_000000_004230_leftImg8bit.png
137;/leftImg8bit/train/darmstadt/darmstadt_000056_000019_leftImg8bit.png
138;/leftImg8bit/train/darmstadt/darmstadt_000047_000019_leftImg8bit.png
139;/leftImg8bit/train/darmstadt/darmstadt_000081_000019_leftImg8bit.png
140;/leftImg8bit/train/darmstadt/darmstadt_000050_000019_leftImg8bit.png
141;/leftImg8bit/train/bochum/bochum_000000_024524_leftImg8bit.png
142;/leftImg8bit/train/bochum/bochum_000000_023040_leftImg8bit.png
143;/leftImg8bit/train/bochum/bochum_000000_011255_leftImg8bit.png
144;/leftImg8bit/train/bochum/bochum_000000_010562_leftImg8bit.png
